# Design Lore entry index (all skills) — regenerate with `python3 lore.py index`
# id	prefix	skill	file	title	topic	tags
ly-011	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Page Archetype — Collection, Search, and Results	archetype-collection	layout,collection,search,archetype,ecommerce,shopify
ly-012	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Page Archetype — Dashboard and Data View	archetype-dashboard	layout,dashboard,archetype,data-visualisation,density,fintech
ly-013	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Page Archetype — Forms and Multi-Step Flows	archetype-forms	layout,forms,archetype,validation,conversion
ly-014	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Page Archetype — Application Shell and Navigation	archetype-app-shell	layout,navigation,app-shell,archetype,information-architecture
ly-015	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Layout Anti-Patterns	layout-antipatterns	layout,anti-patterns,critique,composition
ly-016	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Designing Layouts That Survive Implementation	layout-for-implementation	layout,handoff,auto-layout,implementation,tokens,shopify
dp-001	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Russian Activity Theory — From Perception to Purposeful Action	activity-theory-overview	activity-theory,russian-psychology,vygotsky,leontiev,tool-mediation,deep-ux
dp-002	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Vygotsky's Zone of Proximal Development — Designing Scaffolding That Disappears	vygotsky-zpd	vygotsky,zpd,scaffolding,onboarding,learning,progressive-disclosure,deep-ux
dp-003	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Leontiev's Activity Hierarchy — Motive, Goal, and the Invisible Click	leontiev-hierarchy	leontiev,activity-hierarchy,motive,goal,operation,deep-ux
dp-004	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Luria's Functional Systems — The Brain as Collaborative Architecture	luria-functional-systems	luria,functional-systems,accessibility,distributed-cognition,system-design,deep-ux
dp-005	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Bakhtin's Dialogism — The Interface as Living Conversation	bakhtin-dialogism	bakhtin,dialogism,polyphony,conversation,ux-writing,chatbot,deep-ux
dp-006	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Engeström's Expansive Learning — Designing for Contradictions	engestrom-expansive	engestrom,activity-system,contradictions,expansive-learning,enterprise-ux,organisational,deep-ux
dp-007	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Jung's Archetypes — The Unconscious Patterns Behind Brand and Product Identity	jung-archetypes	jung,archetypes,brand,personality,collective-unconscious,identity,deep-ux
dp-008	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Jung's Shadow and Persona — Designing for What Users Won't Admit	jung-shadow-persona	jung,shadow,persona,ethics,dark-patterns,unconscious,self-reported-data,deep-ux
dp-009	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Jung's Collective Unconscious — Why Some Symbols Need No Explanation	jung-collective-unconscious	jung,collective-unconscious,symbols,icons,metaphor,universal,skeuomorphism,deep-ux
dp-010	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Husserl's Intentionality — Consciousness Is Always Consciousness OF Something	husserl-intentionality	husserl,intentionality,phenomenology,bracketing,lifeworld,observation,deep-ux
dp-011	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Heidegger's Ready-to-Hand — The Invisible Interface Is the Perfect Interface	heidegger-readiness	heidegger,ready-to-hand,present-at-hand,invisibility,phenomenology,flow,deep-ux
dp-012	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Merleau-Ponty's Embodied Cognition — The Body Knows Before the Mind	merleau-ponty-embodiment	merleau-ponty,embodiment,body-schema,perception,gestures,haptics,deep-ux
dp-013	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Don Ihde's Four Human-Technology Relations — How We Bond with Interfaces	ihde-technology-relations	ihde,technology-relations,embodiment,hermeneutic,alterity,background,philosophy-of-technology,deep-ux
dp-014	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Peirce's Semiotics — Icon, Index, Symbol: The Three Lives of a Sign	peirce-semiotics	peirce,semiotics,icon,index,symbol,signs,interpretation,deep-ux
dp-015	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Saussure and Barthes — Arbitrary Signs, Myths, and Hidden Meanings in UI	saussure-barthes-semiotics	saussure,barthes,semiotics,signifier,signified,mythology,connotation,denotation,deep-ux
dp-016	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Freud's Drives and Defence Mechanisms — The Unconscious Logic of User Behaviour	freud-drives-defence	freud,id-ego-superego,pleasure-principle,defence-mechanisms,unconscious,drives,deep-ux
dp-017	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Lacan's Mirror Stage and Desire — Identity, Social Media, and the Gaze	lacan-mirror-desire	lacan,mirror-stage,desire,gaze,social-media,identity,méconnaissance,deep-ux
dp-018	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Winnicott's Transitional Objects — Why People Bond with Digital Products	winnicott-transitional	winnicott,transitional-object,potential-space,play,attachment,good-enough,deep-ux
dp-019	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Gibson's Affordances — What the Environment Offers, Not What the Designer Intends	gibson-affordances	gibson,affordances,ecological-psychology,perception,signifiers,emergent-behaviour,deep-ux
dp-020	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Csikszentmihalyi's Flow — The Psychology of Optimal Experience	csikszentmihalyi-flow	csikszentmihalyi,flow,optimal-experience,engagement,challenge-skill,intrinsic-motivation,deep-ux
dp-021	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Deci & Ryan's Self-Determination Theory — Autonomy, Competence, Relatedness	deci-ryan-sdt	self-determination,autonomy,competence,relatedness,intrinsic-motivation,gamification,deep-ux
dp-022	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Maslow's Hierarchy Applied to Digital Products	maslow-digital	maslow,hierarchy,needs,product-design,trust,delight,meaning,deep-ux
dp-023	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Sartre and Kierkegaard — The Anxiety of Choice in Interface Design	sartre-kierkegaard-anxiety	sartre,kierkegaard,anxiety,freedom,choice,blank-canvas,defaults,templates,deep-ux
dp-024	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Campbell's Hero's Journey — Onboarding as Mythic Transformation	campbell-heros-journey	campbell,heros-journey,monomyth,onboarding,narrative,aha-moment,transformation,deep-ux
dp-025	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Bateson's Ecology of Mind — Double Binds and System Thinking in UX	bateson-ecology	bateson,ecology-of-mind,double-bind,systems-thinking,cybernetics,contradiction,deep-ux
dp-026	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Propp's Morphology — Narrative Functions in Product Flows	propp-narrative-structures	propp,narrative,morphology,fairy-tale,story-structure,user-journey,deep-ux
dp-027	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Theory-Led UX Audit — Combining Multiple Psychological Lenses	theory-led-audit	theory-led-audit,framework,multi-lens,analysis,methodology,deep-ux
dp-028	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Heidegger's Care Structure — Design as an Act of Concern	design-as-care	heidegger,care,sorge,thrownness,projection,existence,ethical-design,deep-ux
dp-029	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Lefebvre's Reflexive Control — Making Users 'Choose' What You Designed	lefebvre-reflexive-control	lefebvre,reflexive-control,soviet-psychology,manipulation,persuasion,choice-architecture,ethics,deep-ux
dp-030	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Pavlov's Conditioning — The Reflex Architecture of Digital Habits	pavlov-conditioning	pavlov,conditioning,skinner,variable-reward,habit,notification,reflex,dopamine,deep-ux
dp-031	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Bernays and the Engineering of Consent — Irrational Desire as UX Foundation	bernays-engineering-consent	bernays,propaganda,public-relations,desire,identity,social-proof,third-party,ethics,deep-ux
dp-032	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Lasswell's Communication Model — Controlling the Narrative in UX	lasswell-communication	lasswell,communication,propaganda,narrative,content-strategy,framing,channel,deep-ux
dp-033	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Cialdini's Six Principles of Influence — The Complete UX Persuasion Toolkit	cialdini-influence	cialdini,influence,reciprocity,social-proof,scarcity,authority,persuasion,ethics,deep-ux
dp-034	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Sun Tzu and Strategic Misdirection — Visual Hierarchy as Battlefield	sun-tzu-misdirection	sun-tzu,misdirection,visual-hierarchy,dark-patterns,deception,attention,ethics,deep-ux
dp-035	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	The Persuasion Ethics Spectrum — From Care to Coercion	persuasion-ethics-spectrum	ethics,persuasion,spectrum,nudge,coercion,reflexive-control,dark-patterns,transparency,deep-ux
dp-036	dp	psychology	skill-psychology/lore/22-deep-ux-psychology.jsonl	Expanded Theory-Led Audit — Adding Persuasion and Power Analysis	theory-led-audit-expanded	theory-led-audit,persuasion,ethics,power,conditioning,narrative,expanded-framework,deep-ux
sh-001	sh	shopify	skill-shopify/lore/25-shopify-theme-design.jsonl	Shopify Theme Design Principles — Merchant Experience	shopify-theme-design-principles-merchant	shopify,theme,design-principles,merchant,sections,blocks,atomic-design
sh-002	sh	shopify	skill-shopify/lore/25-shopify-theme-design.jsonl	Shopify Theme Design Principles — Customer Experience	shopify-theme-design-principles-customer	shopify,theme,design-principles,customer,accessibility,navigation,checkout
sh-003	sh	shopify	skill-shopify/lore/25-shopify-theme-design.jsonl	Shopify Subscription UX — Product Form Components	shopify-subscription-product-form	shopify,subscriptions,selling-plan,product-form,price,figma
sh-004	sh	shopify	skill-shopify/lore/25-shopify-theme-design.jsonl	Shopify Subscription UX — Selling Plan Selection & Options	shopify-subscription-selling-plan-selection	shopify,subscriptions,selling-plan,selection,radio,options,variants
sh-005	sh	shopify	skill-shopify/lore/25-shopify-theme-design.jsonl	Shopify Subscription UX — Details, Cart, Orders & Multi-Currency	shopify-subscription-details-cart-currency	shopify,subscriptions,selling-plan,cart,currency,orders,policy
sh-006	sh	shopify	skill-shopify/lore/25-shopify-theme-design.jsonl	Shopify Pre-order & TBYB UX — Product Form Components	shopify-preorder-tbyb-product-form	shopify,preorder,tbyb,try-before-you-buy,selling-plan,product-form,deposit
sh-007	sh	shopify	skill-shopify/lore/25-shopify-theme-design.jsonl	Shopify Pre-order & TBYB UX — Cart, Orders & Naming	shopify-preorder-tbyb-cart-orders	shopify,preorder,tbyb,cart,orders,naming,checkout-charge,currency
sh-008	sh	shopify	skill-shopify/lore/26-shopify-theme-architecture.jsonl	Shopify Theme Architecture — Directory Structure & Hierarchy	shopify-theme-directory-structure	shopify,architecture,directory,structure,hierarchy,liquid
sh-009	sh	shopify	skill-shopify/lore/26-shopify-theme-architecture.jsonl	Shopify Theme Layouts — Base Templates & Required Objects	shopify-layouts	shopify,layout,theme-liquid,header,footer,structure
sh-010	sh	shopify	skill-shopify/lore/26-shopify-theme-architecture.jsonl	Shopify Theme Templates — Types, JSON vs Liquid & Naming	shopify-templates	shopify,templates,json,liquid,naming,page-types
sh-011	sh	shopify	skill-shopify/lore/26-shopify-theme-architecture.jsonl	Shopify Sections — Reusable Content Modules, Schema & Rendering	shopify-sections	shopify,sections,schema,presets,blocks,rendering
sh-012	sh	shopify	skill-shopify/lore/26-shopify-theme-architecture.jsonl	Shopify Blocks — Theme Blocks, Section Blocks, App Blocks & Nesting	shopify-blocks	shopify,blocks,theme-blocks,section-blocks,app-blocks,nesting,snippets
sh-013	sh	shopify	skill-shopify/lore/27-shopify-best-practices.jsonl	Shopify Theme Performance — JavaScript, Assets, Liquid & Testing	shopify-performance-best-practices	shopify,performance,javascript,lighthouse,cdn,lazy-load,responsive-images
sh-014	sh	shopify	skill-shopify/lore/27-shopify-best-practices.jsonl	Shopify Theme Accessibility — WCAG, Keyboard, Colour, Media & Components	shopify-accessibility-best-practices	shopify,accessibility,wcag,keyboard,contrast,aria,focus,touch-targets
sh-015	sh	shopify	skill-shopify/lore/27-shopify-best-practices.jsonl	Shopify Sections & Blocks Best Practices — Modularity, Settings & Metafields	shopify-sections-blocks-best-practices	shopify,sections,blocks,best-practices,metafields,settings,modularity
sh-016	sh	shopify	skill-shopify/lore/28-shopify-pricing-payments.jsonl	Shopify Discounts — Display Patterns, Line Items & Cart Level	shopify-discounts-display	shopify,discounts,pricing,strikethrough,cart,line-item
sh-017	sh	shopify	skill-shopify/lore/28-shopify-pricing-payments.jsonl	Shopify Shop Pay Installments — Banner Placement & Implementation	shopify-installments	shopify,installments,shop-pay,bnpl,pricing,banner
sh-018	sh	shopify	skill-shopify/lore/29-shopify-product-merchandising.jsonl	Shopify Product Variants — Options, Selectors, Deep Linking & UX	shopify-product-variants	shopify,variants,options,selectors,deep-linking,media,recommendations
sh-019	sh	shopify	skill-shopify/lore/30-shopify-navigation-search.jsonl	Shopify Store Navigation — Menus, Nesting & Implementation	shopify-navigation	shopify,navigation,menus,header,footer,mega-menu,linklists
sh-020	sh	shopify	skill-shopify/lore/30-shopify-navigation-search.jsonl	Shopify Storefront Search — Query Parameters, Predictive Search & Results	shopify-search	shopify,search,predictive,query,sort,results
sh-021	sh	shopify	skill-shopify/lore/30-shopify-navigation-search.jsonl	Shopify Storefront Filtering — Methods, Types & UX Patterns	shopify-filtering	shopify,filtering,storefront-filtering,collection,price,variants,sidebar
sh-022	sh	shopify	skill-shopify/lore/31-shopify-horizon-design-system.jsonl	Shopify Horizon Theme — Design System Architecture Overview	horizon-design-system-overview	shopify,horizon,design-system,architecture,overview,liquid,blocks
sh-023	sh	shopify	skill-shopify/lore/31-shopify-horizon-design-system.jsonl	Shopify Horizon — Token Architecture & CSS Custom Properties	horizon-token-architecture	shopify,horizon,tokens,css-properties,variables,colours,typography,spacing,animation
sh-024	sh	shopify	skill-shopify/lore/31-shopify-horizon-design-system.jsonl	Shopify Horizon — Colour System & Scheme Architecture	horizon-colour-system	shopify,horizon,colour,schemes,brightness,opacity,dark-mode,tokens
sh-025	sh	shopify	skill-shopify/lore/31-shopify-horizon-design-system.jsonl	Shopify Horizon — Typography System & Fluid Scaling	horizon-typography-system	shopify,horizon,typography,fluid,clamp,headings,fonts,scaling
sh-026	sh	shopify	skill-shopify/lore/31-shopify-horizon-design-system.jsonl	Shopify Horizon — Spacing Scale, Layout System & Responsive Scaling	horizon-spacing-layout-system	shopify,horizon,spacing,layout,gap,flex,responsive,page-width,scaling
sh-027	sh	shopify	skill-shopify/lore/31-shopify-horizon-design-system.jsonl	Shopify Horizon — Block-First Component Architecture & Naming	horizon-component-architecture	shopify,horizon,blocks,sections,components,naming,architecture,hierarchy
sh-028	sh	shopify	skill-shopify/lore/31-shopify-horizon-design-system.jsonl	Shopify Horizon — Settings Schema & Merchant Configuration	horizon-settings-schema	shopify,horizon,settings,schema,configuration,tokens,variables,merchant
sh-029	sh	shopify	skill-shopify/lore/32-shopify-design-feasibility.jsonl	Shopify Design Feasibility — Framework for Reviewing UI Elements	shopify-design-feasibility-framework	shopify,design-review,feasibility,native,liquid,custom,review-framework
sh-030	sh	shopify	skill-shopify/lore/32-shopify-design-feasibility.jsonl	Shopify Filter & Navigation Elements — Native vs Liquid vs Custom	shopify-feasibility-filters-navigation	shopify,filtering,navigation,search,feasibility,native,liquid,storefront-filtering
sh-031	sh	shopify	skill-shopify/lore/32-shopify-design-feasibility.jsonl	Shopify Product & Collection Page Elements — Native vs Liquid vs Custom	shopify-feasibility-product-collection	shopify,product-page,collection-page,feasibility,variants,media,recommendations
sh-032	sh	shopify	skill-shopify/lore/32-shopify-design-feasibility.jsonl	Shopify Global & Checkout UX Elements — Native vs Liquid vs Custom	shopify-feasibility-global-ux	shopify,checkout,global,announcements,currency,feasibility,shopify-plus,hard-limits
sh-033	sh	shopify	skill-shopify/lore/33-shopify-dev-handoff.jsonl	Shopify Dev Handoff — Figma Frame to Shopify File Mapping	shopify-dev-handoff-frame-mapping	shopify,dev-handoff,figma-mapping,file-structure,sections,blocks,templates
sh-034	sh	shopify	skill-shopify/lore/33-shopify-dev-handoff.jsonl	Shopify Dev Handoff — Annotating Settings Schema for Developers	shopify-dev-handoff-settings-schema	shopify,dev-handoff,settings-schema,merchant-config,annotations,figma
sh-035	sh	shopify	skill-shopify/lore/33-shopify-dev-handoff.jsonl	Shopify Dev Handoff — Variant Selector Annotation Guide	shopify-dev-handoff-variant-selectors	shopify,dev-handoff,variants,swatches,selectors,pills,subscription,accessibility
sh-036	sh	shopify	skill-shopify/lore/33-shopify-dev-handoff.jsonl	Shopify Dev Handoff — Metafield Annotation for Designers	shopify-dev-handoff-metafields	shopify,dev-handoff,metafields,annotations,namespace,type,empty-state
sh-037	sh	shopify	skill-shopify/lore/33-shopify-dev-handoff.jsonl	Shopify Dev Handoff — Token Naming & Responsive Breakpoints	shopify-dev-handoff-tokens-responsive	shopify,dev-handoff,tokens,css-custom-properties,responsive,breakpoints,figma
sh-038	sh	shopify	skill-shopify/lore/33-shopify-dev-handoff.jsonl	Shopify Dev Handoff — Edge Cases & Liquid Conditional States Designers Must Provide	shopify-dev-handoff-edge-cases	shopify,dev-handoff,edge-cases,empty-states,liquid-conditionals,component-variants,sold-out
sh-039	sh	shopify	skill-shopify/lore/33-shopify-dev-handoff.jsonl	Shopify Dev Handoff — App Block Slots, Constraints & Handoff Checklist	shopify-dev-handoff-app-blocks	shopify,dev-handoff,app-blocks,checklist,handoff,sections,accessibility,feasibility
